news_cluster_id,canonical_publication_time,year,canonical_source,canonical_title,cleaned_lead,decision,relevance_score,score_band,evidence_type,manual_relevant,review_notes
news_61f529eb29864504b7dc,2020-06-19 22:28:31+00:00,2020,CoinDesk,‘Satoshi Was a Black Woman’: Blockchain Entrepreneurs Talk Financial Inclusion on Juneteenth,"Racial diversity and financial inclusion are good for cryptocurrency and blockchain – and the industry has work to do. That was the overarching conclusion of a virtual Juneteentheventput together byCleve Mesidor, founder of the National Policy Network of Women of Color in Blockchain. Juneteenth is the celebration of June 19, 1865, when the last group of enslaved African Americans were made aware of the Emancipation Proclamation that U.S. President Abraham Lincoln had signed two years earlier. Re",retained,2,threshold_2,title_specific,,
news_9589cfc4140b0a7e9ff6,2020-06-02 08:00:00+00:00,2020,CoinDesk,Bitcoiners Sprint to Improve Lightning Network in 2-Day Virtual Hackathon,"As coronavirus is changing everyone’s lives, making it harder to go outside or interact with friends and family, people are leaning more than ever on digital video platforms to live a “normal” life. That includes Bitcoiners who are fine-tuning the organization of hackathons in the virtual realm. Several timesaround the globe, German lightning research startup Fulmo has put on the event Lightning Hack Day, where developers gather to hack and share new exciting ideas to further the network or the ",retained,2,threshold_2,title_specific,,
news_f92548f9532922fc45d0,2020-03-18 06:00:00+00:00,2020,CoinDesk,Mark Karpeles Accuses Plaintiff in Mt. Gox Lawsuit of Attempting to ‘Thwart’ Court,"The former CEO of Mt. Gox has claimed the plaintiff holding him liable for losses incurred after the exchange collapsed breached precedent by changing the claims in his complaint. In a motion filed with the federal court of the Northern District of Illinois on Monday, Mark Karpeles claims Gregory Greene, who first sued in February 2014, changed the underlying basis for his claim in an attempt to “thwart” a motion calling for summary judgment. Karpeles says Greene – whofiledhis initial complaint ",retained,2,threshold_2,title_specific,,
news_7fff125218972822cd6a,2020-06-17 19:00:00+00:00,2020,CoinDesk,"What Satoshi Understood: Nobody Knows You’re a Dog on Social Media, Feat. The Crypto Dog","A conversation about pseudo-anonymity, global digital nomadism and the trader’s mindset. Formore episodesand free early access before our regular 3 p.m. Eastern time releases, subscribe withApple Podcasts,Spotify,Pocketcasts,Google Podcasts,Castbox,Stitcher,RadioPublica,iHeartRadioorRSS. This episode is sponsored byBitstampandCiphertrace. • Big tech vs. the American political rightandleft • Why TikTok users are pretending to love China for clout • Decentralizing venture capital Related:What Sato",retained,2,threshold_2,title_specific,,
news_58b18f04651bdaf9d1a7,2021-05-13 13:35:00+00:00,2021,BeInCrypto,"Sothebys Closes $12.9M Banksy Auction, First Paid in Crypto","Celebrated auction house Sothebys has accepted payment in cryptocurrency for the first time. According to a recent tweet , Sothebys sold Banksys Love is in the Air for $12.9 million. The auction took place over 14 minutes between four different prospective buyers. This is the first artwork purchased with crypto since Sothebys announced it would be accepting bitcoin (BTC) and ethereum (ETH) as payment. However, it was not revealed which cryptocurrency was used as payment in the auction. In ",retained,3,score_3,content_repeated,,
news_9bfbca825ed3076ae0bf,2021-09-28 11:40:29+00:00,2021,Yahoo Finance UK,Cryptocurrencies sink as miners take stock of China crackdown,"Major cryptocurrency prices headed lower on Tuesday afternoon in London, losing yesterday's gains as traders took stock of the fallout from Beijing's crackdown on mining. Prices had tumbledon Friday afternoonas the People's Bank of China (PBOC) said all cryptocurrency-related transactions were illegal. These had staged a small recovery yesterday as markets took a breather. By 12.15pm in London on Tuesday, bitcoin (BTC-USD) had lost 3.9%, to trade at $41,916, edging further away from the key $50,",retained,3,score_3,content_repeated,,
news_aefc7df7e7185f5888c2,2021-11-22 21:37:11+00:00,2021,CoinDesk,Market Wrap: Cryptocurrencies Fade on News That Powell Will Be Renominated as Fed Chairman,"Bitcoin traded lower on Monday after buyers failed to sustain a weekend rally toward $60,000. The cryptocurrency was trading at around $56,000 at press time and is down about 5% over the past 24 hours. Equities and cryptocurrencies initially ticked higher earlier during New York trading hours after U.S. President Joe Biden said he willrenominateFederal Reserve Chairman Jerome Powell, following some speculation that Fed Governor Lael Brainard could replace Powell to lead the central bank for the ",retained,3,score_3,content_repeated,,
news_5e4f4e01171ddc2a65f6,2021-11-23 08:46:46+00:00,2021,FX Empire,Total Crypto Market Cap Drops Below $2.7 Trillion as Correction Continues,"The cryptocurrency market has been underperforming over the past two weeks, with the prices of most coins down by over 10%. The cryptocurrency market has been in a bearish trend for the last two weeks, with most cryptocurrencies losing more than 10% of their values during that period. The total cryptocurrency market cap reached an all-time high of $3 trillion earlier this month. The rally towards the $3 trillion mark came when Bitcoin andEthertouched new all-time highs above $69,000 and $4,800, ",retained,3,score_3,content_repeated,,
news_819db5c1fb1952eb74aa,2021-03-15 20:27:19+00:00,2021,CoinDesk,5 Legal Considerations When Dealing in NFTs,"Recently, I’ve been getting a ton of inbound relating to non-fungible tokens, or NFTs. For those of you living under a rock, an NFT is an object, on a decentralized system such as Bitcoin or Ethereum, designed to besui generis,i.e., unique. This is in contradistinction to cryptocurrency tokens, where one unit of cryptocurrency is ostensibly no different from any other, much like one U.S. dollar is ostensibly no different from any other. Preston Byrne, a CoinDesk columnist, is a partner in Anders",retained,2,threshold_2,content_repeated,,
news_beb219d3cb50b2fc283a,2021-06-17 17:40:00+00:00,2021,GlobeNewswire,"Kawakami Inu, the emerging billion dollar joke of the cryptocurrency market?","Kawakami Inu Kawakami Inu Kawakami Inu Tiong Bahru, Singapore, June 17, 2021 (GLOBE NEWSWIRE) -- Meme coins were once seen as a joke in the cryptocurrency market, but their recent price increase is challenging both Bitcoin (BTC) and Ethereum (ETH). Leading this trend is the phenomenon of Dogecoin (DOGE), which can be said to be ""a formidable joke"", when it is in the top 10 of cryptocurrencies with the largest market capitalization. In just the first 4 months of 2021, the price of DOGE has incr",retained,2,threshold_2,content_repeated,,
news_686b70ad38f4c3b0de80,2021-03-15 11:21:01+00:00,2021,The Independent,India to ban ownership of cryptocurrencies,"File image: A visual representation of the digital crypto-currency Bitcoin (AFP via Getty Images) The Indian government seeks to propose a law banning cryptocurrencies under which anyone involved in its trading or holding such assets could be fined, according to reports. Reuters news agency on Monday quoted a senior government official with direct knowledge of the plan as saying that the bill would criminalise possession, issuance, mining, trading and transferring crypto-assets. One of the main ",retained,2,threshold_2,content_repeated,,
news_9e17599e12d44a1c658f,2021-06-04 21:13:28+00:00,2021,CoinDesk,Africa ‘Is Leading Global Cryptocurrency Adoption’: Paxful CEO,"“Everyone should have all eyes on Africa right now,” said Ray Youssef, CEO of peer-to-peer lending platform Paxful during CoinDesk TV’s “First Mover” show on Friday. Youssef said the number of transactions on Paxful in Africa, combined with Google searches primarily from Nigeria, reflect the “tremendous momentum” around cryptocurrency adoption. “Africa’s leading [in] global cryptocurrency adoption,” he said. Related:Paxful Launches Tool Allowing Businesses to Receive Payment in Bitcoin According",retained,2,threshold_2,content_repeated,,
news_ff31e549eb58a656e857,2021-04-05 11:34:00+00:00,2021,BeInCrypto,Swipe (SXP) Briefly Taps New All-Time High,"TheSwipe (SXP)price has been increasing since March 25 and managed to inch over the previous all-time high. SXP is expected to gradually continue increasing towards $8. SXPhas been moving upwards since March 25, when it was trading at a low of $2.62. Since then, it has increased by a full 95%, reaching a high of $5.14. This is only slightly below the previous all-time high price of $4.99, which was reached on Aug. 13. Technical indicators in the daily time-frame are bullish. TheMACDis positive a",retained,3,score_3,content_specific,,
news_4584191b412930e67080,2021-11-05 11:58:24+00:00,2021,Reuters,Kroger looking into fake press release touting acceptance of bitcoin cash,"By Uday Sampath Kumar (Reuters) -Kroger Co is looking into the publication of a fake press release, claiming the acceptance of bitcoin cash at its stores, the grocer said on Friday, after becoming the second major retailer in recent weeks to get entangled in a crypto hoax. The release, which said the grocer would accept the cryptocurrency this holiday season, appeared on Kroger's investor relations page and was later deleted. The company said the page, which gets automatically updated, receives ",retained,3,score_3,content_specific,,
news_1baa0bb3399cd2c1c00d,2021-05-13 13:00:27+00:00,2021,TechCrunch,BRD's Blockset unveils its white-label cryptocurrency wallet for banks and other enterprise clients,"Blockset, the blockchain infrastructure platform for enterprises byBRD, announced early access to its wallet-as-a-service today. The white-label solution gives clients, like financial institutions, the ability to launch wallets that have the same features as BRD’s own mobile cryptocurrency wallet, which now has about 7 million users with over $20 billion assets under protection. Blockset’s clients include some of the largest ATM networks and Japanese investment bank (and BRD investor) SBI Holdin",retained,3,score_3,content_specific,,
news_ce9c9347a82a0d1ebe88,2021-10-19 22:30:00+00:00,2021,Fortune,U.S. crypto companies are at the crossroads of regulation,"Cryptocurrencies are at a regulatory crossroad as the executive and legislative branches of the U.S. government try to decide what path the oversight of programmable money should take. Congress had somevague languagewithin its languishing infrastructure bill to manage crypto, but that bill is not certain to pass both houses. Meanwhile, the White House is considering an expansiveexecutive orderthat seeks to divvy up oversight of encrypted digital assets across various agencies of the executive wi",retained,3,score_3,content_specific,,
news_c91b79817f5ca3ce083e,2021-05-13 21:16:26+00:00,2021,Benzinga,"Fintech Focus For May 14, 2021","Quote To Start The Day:“The way to get started is to quit talking and begin doing.” Source:Walt Disney One Big Thing In Fintech:An activist short seller has written a letter to the chief executive of insurance giant Lemonade with details of an “accidentally discovered” security flaw that exposes customers’ account data. Source:TechCrunch Other Key Fintech Developments: • BTC energy consumptionanalysis. • More startups, VCstargetlending. • Modern Treasuryaddspartnership. • Rhointrosflexible corpo",retained,5,score_4_plus,content_specific,,
